"Customer_ID","Customer_Name","Email","Phone","Join_Date","City","State","Region_ID","Customer_Type","Credit_Limit","Status"
"C000825","Priya Nair","customer825@example.com","9000000825","2025-12-05","City 105","Telangana","R006","Enterprise","175000","Active"
"C000826","Meera Patel","customer826@example.com","9000000826","2025-12-06","City 106","Gujarat","R007","Retail","200000","Active"
"C000827","Aarav Sharma","customer827@example.com","9000000827","2025-12-07","City 107","Kerala","R008","Enterprise","225000","Active"
"C000828","Priya Nair","customer828@example.com","9000000828","2025-12-08","City 108","Rajasthan","R009","Enterprise","250000","Active"
"C000829","Priya Nair","customer829@example.com","9000000829","2025-12-09","City 109","Uttar Pradesh","R010","SMB","275000","Active"
"C000830","Aarav Sharma","customer830@example.com","9000000830","2025-12-10","City 110","Karnataka","R011","SMB","300000","Active"
"C000831","Rahul Verma","customer831@example.com","9000000831","2025-12-11","City 111","Tamil Nadu","R012","Retail","325000","Active"
"C000832","Karthik Raj","customer832@example.com","9000000832","2025-12-12","City 112","Maharashtra","R013","SMB","350000","Active"
"C000833","Priya Nair","customer833@example.com","9000000833","2025-12-13","City 113","Delhi","R014","Enterprise","375000","Active"
"C000834","Divya Menon","customer834@example.com","9000000834","2025-12-14","City 114","West Bengal","R015","Enterprise","400000","Active"
"C000835","Rahul Verma","customer835@example.com","9000000835","2025-12-15","City 115","Telangana","R016","SMB","425000","Active"
"C000836","Priya Nair","customer836@example.com","9000000836","2025-12-16","City 116","Gujarat","R017","Enterprise","450000","Active"
"C000837","Arjun Rao","customer837@example.com","9000000837","2025-12-17","City 117","Kerala","R018","SMB","475000","Inactive"
"C000838","Divya Menon","customer838@example.com","9000000838","2025-12-18","City 118","Rajasthan","R019","Retail","500000","Active"
"C000839","Karthik Raj","customer839@example.com","9000000839","2025-12-19","City 119","Uttar Pradesh","R020","Retail","525000","Active"
"C000840","Meera Patel","customer840@example.com","9000000840","2025-12-20","City 0","Karnataka","R001","Enterprise","50000","Active"
"C000841","Meera Patel","customer841@example.com","9000000841","2025-12-21","City 1","Tamil Nadu","R002","SMB","75000","Active"
"C000842","Divya Menon","customer842@example.com","9000000842","2025-12-22","City 2","Maharashtra","R003","Retail","100000","Active"
"C000843","Divya Menon","customer843@example.com","9000000843","2025-12-23","City 3","Delhi","R004","Enterprise","125000","Active"
"C000844","Priya Nair","customer844@example.com","9000000844","2025-12-24","City 4","West Bengal","R005","Retail","150000","Active"
"C000845","Meera Patel","customer845@example.com","9000000845","2025-12-25","City 5","Telangana","R006","SMB","175000","Active"
"C000846","Aarav Sharma","customer846@example.com","9000000846","2025-12-26","City 6","Gujarat","R007","Enterprise","200000","Active"
"C000847","Aarav Sharma","customer847@example.com","9000000847","2025-12-27","City 7","Kerala","R008","SMB","225000","Active"
"C000848","Vijay Kumar","customer848@example.com","9000000848","2025-12-28","City 8","Rajasthan","R009","SMB","250000","Active"
"C000849","Divya Menon","customer849@example.com","9000000849","2025-12-29","City 9","Uttar Pradesh","R010","Retail","275000","Active"
"C000850","Divya Menon","customer850@example.com","9000000850","2025-12-30","City 10","Karnataka","R011","SMB","300000","Active"
"C000851","Divya Menon","customer851@example.com","9000000851","2025-12-31","City 11","Tamil Nadu","R012","Retail","325000","Active"
"C000852","Karthik Raj","customer852@example.com","9000000852","2026-01-01","City 12","Maharashtra","R013","Retail","350000","Active"
"C000853","Aarav Sharma","customer853@example.com","9000000853","2026-01-02","City 13","Delhi","R014","Enterprise","375000","Active"
"C000854","Karthik Raj","customer854@example.com","9000000854","2026-01-03","City 14","West Bengal","R015","Enterprise","400000","Active"
"C000855","Priya Nair","customer855@example.com","9000000855","2026-01-04","City 15","Telangana","R016","Retail","425000","Active"
"C000856","Aarav Sharma","customer856@example.com","9000000856","2026-01-05","City 16","Gujarat","R017","Retail","450000","Active"
"C000857","Vijay Kumar","customer857@example.com","9000000857","2026-01-06","City 17","Kerala","R018","Enterprise","475000","Active"
"C000858","Anitha Iyer","customer858@example.com","9000000858","2026-01-07","City 18","Rajasthan","R019","SMB","500000","Active"
"C000859","Arjun Rao","customer859@example.com","9000000859","2026-01-08","City 19","Uttar Pradesh","R020","Enterprise","525000","Active"
"C000860","Meera Patel","customer860@example.com","9000000860","2026-01-09","City 20","Karnataka","R001","SMB","50000","Active"
"C000861","Arjun Rao","customer861@example.com","9000000861","2026-01-10","City 21","Tamil Nadu","R002","Enterprise","75000","Active"
"C000862","Karthik Raj","customer862@example.com","9000000862","2026-01-11","City 22","Maharashtra","R003","SMB","100000","Active"
"C000863","Meera Patel","customer863@example.com","9000000863","2026-01-12","City 23","Delhi","R004","Retail","125000","Active"
"C000864","Anitha Iyer","customer864@example.com","9000000864","2026-01-13","City 24","West Bengal","R005","Retail","150000","Active"
"C000865","Divya Menon","customer865@example.com","9000000865","2026-01-14","City 25","Telangana","R006","Retail","175000","Active"
"C000866","Priya Nair","customer866@example.com","9000000866","2026-01-15","City 26","Gujarat","R007","Enterprise","200000","Active"
"C000867","Arjun Rao","customer867@example.com","9000000867","2026-01-16","City 27","Kerala","R008","SMB","225000","Active"
"C000868","Aarav Sharma","customer868@example.com","9000000868","2026-01-17","City 28","Rajasthan","R009","SMB","250000","Inactive"
"C000869","Divya Menon","customer869@example.com","9000000869","2026-01-18","City 29","Uttar Pradesh","R010","Enterprise","275000","Active"
"C000870","Vijay Kumar","customer870@example.com","9000000870","2026-01-19","City 30","Karnataka","R011","Retail","300000","Active"
"C000871","Anitha Iyer","customer871@example.com","9000000871","2026-01-20","City 31","Tamil Nadu","R012","SMB","325000","Active"
"C000872","Rahul Verma","customer872@example.com","9000000872","2026-01-21","City 32","Maharashtra","R013","Retail","350000","Active"
"C000873","Priya Nair","customer873@example.com","9000000873","2026-01-22","City 33","Delhi","R014","SMB","375000","Active"
"C000874","Arjun Rao","customer874@example.com","9000000874","2026-01-23","City 34","West Bengal","R015","SMB","400000","Active"
"C000875","Neha Singh","customer875@example.com","9000000875","2026-01-24","City 35","Telangana","R016","SMB","425000","Active"
"C000876","Rahul Verma","customer876@example.com","9000000876","2026-01-25","City 36","Gujarat","R017","SMB","450000","Active"
"C000877","Karthik Raj","customer877@example.com","9000000877","2026-01-26","City 37","Kerala","R018","SMB","475000","Active"
"C000878","Aarav Sharma","customer878@example.com","9000000878","2026-01-27","City 38","Rajasthan","R019","SMB","500000","Active"
"C000879","Aarav Sharma","customer879@example.com","9000000879","2026-01-28","City 39","Uttar Pradesh","R020","SMB","525000","Active"
"C000880","Rahul Verma","customer880@example.com","9000000880","2026-01-29","City 40","Karnataka","R001","Retail","50000","Active"
"C000881","Karthik Raj","customer881@example.com","9000000881","2026-01-30","City 41","Tamil Nadu","R002","SMB","75000","Active"
"C000882","Anitha Iyer","customer882@example.com","9000000882","2026-01-31","City 42","Maharashtra","R003","Retail","100000","Active"
"C000883","Arjun Rao","customer883@example.com","9000000883","2026-02-01","City 43","Delhi","R004","SMB","125000","Active"
"C000884","Karthik Raj","customer884@example.com","9000000884","2026-02-02","City 44","West Bengal","R005","SMB","150000","Active"
"C000885","Rahul Verma","customer885@example.com","9000000885","2026-02-03","City 45","Telangana","R006","Retail","175000","Active"
"C000886","Meera Patel","customer886@example.com","9000000886","2026-02-04","City 46","Gujarat","R007","Retail","200000","Active"
"C000887","Aarav Sharma","customer887@example.com","9000000887","2026-02-05","City 47","Kerala","R008","Retail","225000","Active"
"C000888","Priya Nair","customer888@example.com","9000000888","2026-02-06","City 48","Rajasthan","R009","Enterprise","250000","Active"
"C000889","Karthik Raj","customer889@example.com","9000000889","2026-02-07","City 49","Uttar Pradesh","R010","SMB","275000","Active"
"C000890","Priya Nair","customer890@example.com","9000000890","2026-02-08","City 50","Karnataka","R011","Enterprise","300000","Active"
"C000891","Priya Nair","customer891@example.com","9000000891","2026-02-09","City 51","Tamil Nadu","R012","Retail","325000","Active"
"C000892","Karthik Raj","customer892@example.com","9000000892","2026-02-10","City 52","Maharashtra","R013","SMB","350000","Active"
"C000893","Priya Nair","customer893@example.com","9000000893","2026-02-11","City 53","Delhi","R014","SMB","375000","Active"
"C000894","Karthik Raj","customer894@example.com","9000000894","2026-02-12","City 54","West Bengal","R015","Retail","400000","Active"
"C000895","Vijay Kumar","customer895@example.com","9000000895","2026-02-13","City 55","Telangana","R016","SMB","425000","Active"
"C000896","Rahul Verma","customer896@example.com","9000000896","2026-02-14","City 56","Gujarat","R017","Enterprise","450000","Active"
"C000897","Aarav Sharma","customer897@example.com","9000000897","2026-02-15","City 57","Kerala","R018","SMB","475000","Active"
"C000898","Karthik Raj","customer898@example.com","9000000898","2026-02-16","City 58","Rajasthan","R019","Retail","500000","Active"
"C000899","Arjun Rao","customer899@example.com","9000000899","2026-02-17","City 59","Uttar Pradesh","R020","SMB","525000","Inactive"
"C000900","Anitha Iyer","customer900@example.com","9000000900","2026-02-18","City 60","Karnataka","R001","Retail","50000","Active"
"C000901","Karthik Raj","customer901@example.com","9000000901","2026-02-19","City 61","Tamil Nadu","R002","Retail","75000","Active"
"C000902","Arjun Rao","customer902@example.com","9000000902","2026-02-20","City 62","Maharashtra","R003","Retail","100000","Active"
"C000903","Vijay Kumar","customer903@example.com","9000000903","2026-02-21","City 63","Delhi","R004","SMB","125000","Active"
"C000904","Anitha Iyer","customer904@example.com","9000000904","2026-02-22","City 64","West Bengal","R005","SMB","150000","Active"
"C000905","Divya Menon","customer905@example.com","9000000905","2026-02-23","City 65","Telangana","R006","SMB","175000","Active"
"C000906","Meera Patel","customer906@example.com","9000000906","2026-02-24","City 66","Gujarat","R007","SMB","200000","Active"
"C000907","Arjun Rao","customer907@example.com","9000000907","2026-02-25","City 67","Kerala","R008","Retail","225000","Active"
"C000908","Vijay Kumar","customer908@example.com","9000000908","2026-02-26","City 68","Rajasthan","R009","Retail","250000","Active"
"C000909","Karthik Raj","customer909@example.com","9000000909","2026-02-27","City 69","Uttar Pradesh","R010","Enterprise","275000","Active"
"C000910","Karthik Raj","customer910@example.com","9000000910","2026-02-28","City 70","Karnataka","R011","SMB","300000","Active"
"C000911","Anitha Iyer","customer911@example.com","9000000911","2026-03-01","City 71","Tamil Nadu","R012","SMB","325000","Active"
"C000912","Meera Patel","customer912@example.com","9000000912","2026-03-02","City 72","Maharashtra","R013","Retail","350000","Active"
"C000913","Aarav Sharma","customer913@example.com","9000000913","2026-03-03","City 73","Delhi","R014","SMB","375000","Active"
"C000914","Meera Patel","customer914@example.com","9000000914","2026-03-04","City 74","West Bengal","R015","Enterprise","400000","Active"
"C000915","Priya Nair","customer915@example.com","9000000915","2026-03-05","City 75","Telangana","R016","Enterprise","425000","Active"
"C000916","Vijay Kumar","customer916@example.com","9000000916","2026-03-06","City 76","Gujarat","R017","SMB","450000","Active"
"C000917","Arjun Rao","customer917@example.com","9000000917","2026-03-07","City 77","Kerala","R018","SMB","475000","Active"
"C000918","Neha Singh","customer918@example.com","9000000918","2026-03-08","City 78","Rajasthan","R019","SMB","500000","Active"
"C000919","Karthik Raj","customer919@example.com","9000000919","2026-03-09","City 79","Uttar Pradesh","R020","Retail","525000","Active"
"C000920","Aarav Sharma","customer920@example.com","9000000920","2026-03-10","City 80","Karnataka","R001","Retail","50000","Active"
"C000921","Divya Menon","customer921@example.com","9000000921","2026-03-11","City 81","Tamil Nadu","R002","Retail","75000","Active"
"C000922","Neha Singh","customer922@example.com","9000000922","2026-03-12","City 82","Maharashtra","R003","Retail","100000","Active"
"C000923","Vijay Kumar","customer923@example.com","9000000923","2026-03-13","City 83","Delhi","R004","SMB","125000","Active"
"C000924","Arjun Rao","customer924@example.com","9000000924","2026-03-14","City 84","West Bengal","R005","Enterprise","150000","Active"
"C000925","Rahul Verma","customer925@example.com","9000000925","2026-03-15","City 85","Telangana","R006","Enterprise","175000","Active"
"C000926","Meera Patel","customer926@example.com","9000000926","2026-03-16","City 86","Gujarat","R007","Retail","200000","Active"
"C000927","Meera Patel","customer927@example.com","9000000927","2026-03-17","City 87","Kerala","R008","Retail","225000","Active"
